epoch,lr-Adam,step,train/grad_norm,train/loss_opaque,train/loss_sds,train/loss_sparsity,train/max_step,train/min_step,train_params/lambda_opaque,train_params/lambda_orient,train_params/lambda_sds,train_params/lambda_sparsity
0,,33,134.43405151367188,0.19670766592025757,9036.2578125,0.5662423372268677,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.0040599999999999985,34,,,,,,,,,,
0,,34,13.459859848022461,0.2282504141330719,90.58390808105469,0.4575652480125427,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.004149999999999998,35,,,,,,,,,,
0,,35,96.9372787475586,0.11949174106121063,4698.41796875,0.37973716855049133,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.004239999999999998,36,,,,,,,,,,
0,,36,117.3429183959961,0.1398838609457016,6884.68017578125,0.3197120130062103,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.004329999999999998,37,,,,,,,,,,
0,,37,4.253360748291016,0.1053873747587204,9.045537948608398,0.25899621844291687,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.004419999999999998,38,,,,,,,,,,
0,,38,83.43936920166016,0.12738749384880066,3481.06396484375,0.40660327672958374,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.0045099999999999975,39,,,,,,,,,,
0,,39,11.90755844116211,0.21317921578884125,70.89497375488281,0.4825306534767151,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.004599999999999997,40,,,,,,,,,,
0,,40,115.99864196777344,0.12188191711902618,6727.8427734375,0.33150017261505127,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.004689999999999997,41,,,,,,,,,,
0,,41,129.7352294921875,0.09731157124042511,8415.6162109375,0.2462865114212036,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.004779999999999997,42,,,,,,,,,,
0,,42,54.1949348449707,0.181238055229187,1468.54541015625,0.3743114471435547,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.004869999999999997,43,,,,,,,,,,
0,,43,127.03524017333984,0.1513625979423523,8068.9755859375,0.3898063898086548,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.0049599999999999965,44,,,,,,,,,,
0,,44,22.08070182800293,0.14475411176681519,243.77871704101562,0.3285379111766815,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.005049999999999996,45,,,,,,,,,,
0,,45,162.71429443359375,0.17012709379196167,13237.9697265625,0.3831786811351776,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.005139999999999996,46,,,,,,,,,,
0,,46,143.57876586914062,0.09728260338306427,10307.431640625,0.24711140990257263,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.005229999999999996,47,,,,,,,,,,
0,,47,36.71821594238281,0.2122941017150879,674.1136474609375,0.4489302635192871,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.005319999999999997,48,,,,,,,,,,
0,,48,156.99127197265625,0.16148462891578674,12323.12890625,0.3585498631000519,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.005409999999999997,49,,,,,,,,,,
0,,49,79.6969985961914,0.1336790770292282,3175.805908203125,0.40532511472702026,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.005499999999999997,50,,,,,,,,,,
0,,50,30.2938175201416,0.1596713662147522,458.857666015625,0.3840838372707367,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.005589999999999997,51,,,,,,,,,,
0,,51,3.9270706176757812,0.23222988843917847,7.710942268371582,0.46296778321266174,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.005679999999999997,52,,,,,,,,,,
0,,52,85.19532012939453,0.11471343040466309,3629.121337890625,0.32320865988731384,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.0057699999999999965,53,,,,,,,,,,
0,,53,139.7039031982422,0.10261967778205872,9758.58984375,0.27257251739501953,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.005859999999999997,54,,,,,,,,,,
0,,54,110.95935821533203,0.10883699357509613,6155.9892578125,0.35681426525115967,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.005949999999999996,55,,,,,,,,,,
0,,55,85.57222747802734,0.14296934008598328,3661.302734375,0.407473623752594,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.006039999999999996,56,,,,,,,,,,
0,,56,54.122657775878906,0.16001497209072113,1464.630859375,0.3817065954208374,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.006129999999999996,57,,,,,,,,,,
0,,57,92.84292602539062,0.16903118789196014,4309.90478515625,0.48735278844833374,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.0062199999999999955,58,,,,,,,,,,
0,,58,125.91685485839844,0.11107702553272247,7927.52734375,0.26744896173477173,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.006309999999999995,59,,,,,,,,,,
0,,59,142.98052978515625,0.26445943117141724,10221.716796875,0.6204873323440552,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.006399999999999995,60,,,,,,,,,,
0,,60,116.37648010253906,0.08019828796386719,6771.74267578125,0.2726403474807739,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.006489999999999996,61,,,,,,,,,,
0,,61,159.04710388183594,0.22426006197929382,12647.990234375,0.4565640091896057,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.0065799999999999964,62,,,,,,,,,,
0,,62,150.5845184326172,0.19281694293022156,11337.849609375,0.47522827982902527,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.006669999999999996,63,,,,,,,,,,
0,,63,98.9501953125,0.1816796362400055,4895.5703125,0.39252811670303345,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.006759999999999997,64,,,,,,,,,,
0,,64,39.90495681762695,0.15856200456619263,796.2027587890625,0.4057995676994324,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.006849999999999996,65,,,,,,,,,,
0,,65,53.05339431762695,0.16427534818649292,1407.3311767578125,0.36225563287734985,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.0069399999999999965,66,,,,,,,,,,
0,,66,145.54776000976562,0.1886654496192932,10592.0751953125,0.4481186866760254,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.0070299999999999955,67,,,,,,,,,,
0,,67,171.26455688476562,0.10837099701166153,14665.775390625,0.26679593324661255,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.007119999999999995,68,,,,,,,,,,
0,,68,21.104795455932617,0.3333335518836975,222.70619201660156,0.7211461663246155,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.007209999999999995,69,,,,,,,,,,
0,,69,139.9456024169922,0.11509181559085846,9792.38671875,0.2749144732952118,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.007299999999999995,70,,,,,,,,,,
0,,70,238.86175537109375,0.19059434533119202,28527.46875,0.4331195056438446,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.007389999999999995,71,,,,,,,,,,
0,,71,7.214250564575195,0.08276264369487762,26.022705078125,0.22540327906608582,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.0074799999999999945,72,,,,,,,,,,
0,,72,26.34307098388672,0.19217735528945923,346.97869873046875,0.4511440694332123,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.007569999999999994,73,,,,,,,,,,
0,,73,7.368992805480957,0.09466841071844101,27.15102767944336,0.2428746372461319,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.007659999999999995,74,,,,,,,,,,
0,,74,129.76011657714844,0.2360626459121704,8418.845703125,0.6049657464027405,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.007749999999999994,75,,,,,,,,,,
0,,75,147.869384765625,0.23446789383888245,10932.6767578125,0.46469825506210327,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.007839999999999995,76,,,,,,,,,,
0,,76,256.604248046875,0.09374159574508667,32922.86328125,0.2417350709438324,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.007929999999999994,77,,,,,,,,,,
0,,77,39.393829345703125,0.1465657353401184,775.9368286132812,0.45698511600494385,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.008019999999999996,78,,,,,,,,,,
0,,78,166.29617309570312,0.14366963505744934,13827.2099609375,0.36689043045043945,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.008109999999999996,79,,,,,,,,,,
0,,79,191.328857421875,0.11083017289638519,18303.365234375,0.3752850294113159,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.008199999999999995,80,,,,,,,,,,
0,,80,36.229373931884766,0.1673414707183838,656.28369140625,0.3800159692764282,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.008289999999999995,81,,,,,,,,,,
0,,81,99.04410552978516,0.13149477541446686,4904.86669921875,0.34895363450050354,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.008379999999999995,82,,,,,,,,,,
0,,82,160.00350952148438,0.23917491734027863,12800.5634765625,0.5168060660362244,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.008469999999999995,83,,,,,,,,,,
0,,83,165.15328979492188,0.12347228825092316,13637.8056640625,0.3390466570854187,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.008559999999999995,84,,,,,,,,,,
0,,84,221.05381774902344,0.15145443379878998,24432.39453125,0.3367968201637268,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.008649999999999994,85,,,,,,,,,,
0,,85,90.85997772216797,0.2074471116065979,4127.76806640625,0.48684728145599365,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.008739999999999994,86,,,,,,,,,,
0,,86,160.90371704101562,0.1805073469877243,12945.001953125,0.48366236686706543,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.008829999999999994,87,,,,,,,,,,
0,,87,56.981441497802734,0.20561915636062622,1623.4422607421875,0.5268966555595398,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.008919999999999994,88,,,,,,,,,,
0,,88,101.72808837890625,0.1330304741859436,5174.3017578125,0.3693246841430664,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009009999999999995,89,,,,,,,,,,
0,,89,2.6328773498535156,0.25332778692245483,3.4660215377807617,0.4889269471168518,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009099999999999995,90,,,,,,,,,,
0,,90,1.546180248260498,0.18974308669567108,1.1953368186950684,0.40328696370124817,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009189999999999995,91,,,,,,,,,,
0,,91,186.42959594726562,0.09566570818424225,17378.0,0.30332452058792114,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009279999999999995,92,,,,,,,,,,
0,,92,27.529067993164062,0.07556279748678207,378.9247741699219,0.2751164436340332,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009369999999999995,93,,,,,,,,,,
0,,93,123.15008544921875,0.1739661693572998,7582.97265625,0.4722660779953003,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009459999999999996,94,,,,,,,,,,
0,,94,161.72222900390625,0.09566296637058258,13077.041015625,0.24630999565124512,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009549999999999996,95,,,,,,,,,,
0,,95,143.1131591796875,0.23092520236968994,10240.6884765625,0.5143831968307495,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009639999999999996,96,,,,,,,,,,
0,,96,2.608104944229126,0.12893301248550415,3.4011054039001465,0.2844342589378357,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009729999999999996,97,,,,,,,,,,
0,,97,121.32091522216797,0.18470072746276855,7359.3818359375,0.40026721358299255,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009819999999999995,98,,,,,,,,,,
0,,98,63.03169250488281,0.15992523729801178,1986.4970703125,0.37416383624076843,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009909999999999997,99,,,,,,,,,,
0,,99,200.49624633789062,0.077346071600914,20099.37109375,0.22166547179222107,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.01,100,,,,,,,,,,
0,,100,159.12628173828125,0.21919235587120056,12660.5859375,0.6359608173370361,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009997674426928161,101,,,,,,,,,,
0,,101,86.04115295410156,0.15216879546642303,3701.54052734375,0.34824031591415405,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009995349394685332,102,,,,,,,,,,
0,,102,121.22129821777344,0.15567141771316528,7347.30126953125,0.34292465448379517,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.00999302490314574,103,,,,,,,,,,
0,,103,57.30397415161133,0.24287918210029602,1641.872802734375,0.5056488513946533,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009990700952183643,104,,,,,,,,,,
0,,104,63.84427261352539,0.19998711347579956,2038.04541015625,0.42176538705825806,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009988377541673322,105,,,,,,,,,,
0,,105,95.88268280029297,0.2943930923938751,4596.74365234375,0.6140395402908325,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009986054671489095,106,,,,,,,,,,
0,,106,87.04461669921875,0.22008080780506134,3788.3828125,0.5434014797210693,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009983732341505302,107,,,,,,,,,,
0,,107,132.5849151611328,0.18538470566272736,8789.3779296875,0.4357129633426666,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009981410551596315,108,,,,,,,,,,
0,,108,88.41995239257812,0.15718746185302734,3909.043701171875,0.48342812061309814,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009979089301636539,109,,,,,,,,,,
0,,109,59.11670684814453,0.23982658982276917,1747.392822265625,0.6654107570648193,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009976768591500401,110,,,,,,,,,,
0,,110,240.0454864501953,0.10259377956390381,28810.91796875,0.26018762588500977,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009974448421062364,111,,,,,,,,,,
0,,111,285.56976318359375,0.07895068824291229,40775.04296875,0.22091929614543915,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009972128790196917,112,,,,,,,,,,
0,,112,204.08047485351562,0.10131186991930008,20824.421875,0.2553499937057495,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009969809698778576,113,,,,,,,,,,
0,,113,96.42444610595703,0.2191845178604126,4648.83740234375,0.4927706718444824,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009967491146681893,114,,,,,,,,,,
0,,114,111.13919067382812,0.1498524248600006,6175.958984375,0.3479299545288086,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.00996517313378144,115,,,,,,,,,,
0,,115,27.705541610717773,0.1496616154909134,383.7984924316406,0.3459373116493225,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009962855659951825,116,,,,,,,,,,
0,,116,89.59656524658203,0.2579536736011505,4013.771728515625,0.5913712978363037,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009960538725067684,117,,,,,,,,,,
0,,117,14.289861679077148,0.15076491236686707,102.10008239746094,0.38605910539627075,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009958222329003681,118,,,,,,,,,,
0,,118,152.35037231445312,0.1460121124982834,11605.318359375,0.4136159420013428,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009955906471634508,119,,,,,,,,,,
0,,119,86.44351959228516,0.09264108538627625,3736.2412109375,0.2448616325855255,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.00995359115283489,120,,,,,,,,,,
0,,120,105.06840515136719,0.16814947128295898,5519.6845703125,0.3591870069503784,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009951276372479577,121,,,,,,,,,,
0,,121,240.4480743408203,0.1657366007566452,28907.6328125,0.4010482430458069,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.00994896213044335,122,,,,,,,,,,
0,,122,42.82054901123047,0.13773903250694275,916.7998046875,0.3560523986816406,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009946648426601017,123,,,,,,,,,,
0,,123,212.32196044921875,0.16776219010353088,22540.306640625,0.39746901392936707,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.00994433526082742,124,,,,,,,,,,
0,,124,41.20725631713867,0.15729022026062012,849.0189819335938,0.46134984493255615,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009942022632997429,125,,,,,,,,,,
0,,125,60.9306640625,0.14036181569099426,1856.2728271484375,0.31388312578201294,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009939710542985937,126,,,,,,,,,,
0,,126,2.09531831741333,0.27501335740089417,2.1951794624328613,0.5272212028503418,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009937398990667872,127,,,,,,,,,,
0,,127,95.90515899658203,0.14734455943107605,4598.8994140625,0.48000064492225647,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.00993508797591819,128,,,,,,,,,,
0,,128,2.3656697273254395,0.1313282549381256,2.79819655418396,0.31778502464294434,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009932777498611874,129,,,,,,,,,,
0,,129,2.6141550540924072,0.14551839232444763,3.416903018951416,0.45564985275268555,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009930467558623939,130,,,,,,,,,,
0,,130,43.74113464355469,0.20936964452266693,956.6433715820312,0.5051624774932861,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009928158155829427,131,,,,,,,,,,
0,,131,148.0733642578125,0.14472705125808716,10962.861328125,0.3253178000450134,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.00992584929010341,132,,,,,,,,,,
0,,132,11.526318550109863,0.09485356509685516,66.42801666259766,0.24521449208259583,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.00992354096132099,133,,,,,,,,,,
0,,133,46.55184555053711,0.16097763180732727,1083.5369873046875,0.3487245738506317,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009921233169357295,134,,,,,,,,,,
0,,134,97.43730163574219,0.09182009100914001,4747.0146484375,0.25713807344436646,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009918925914087485,135,,,,,,,,,,
0,,135,30.264034271240234,0.12319524586200714,457.95587158203125,0.2864444851875305,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009916619195386748,136,,,,,,,,,,
0,,136,210.8109130859375,0.14819514751434326,22220.62109375,0.35610049962997437,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.0099143130131303,137,,,,,,,,,,
0,,137,139.8882598876953,0.18229636549949646,9784.36328125,0.38981205224990845,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009912007367193387,138,,,,,,,,,,
0,,138,133.51966857910156,0.3071780800819397,8913.75,0.6145960092544556,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009909702257451285,139,,,,,,,,,,
0,,139,170.4410858154297,0.20872171223163605,14525.0810546875,0.4558731019496918,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009907397683779297,140,,,,,,,,,,
0,,140,78.2794189453125,0.09334449470043182,3063.833984375,0.24661272764205933,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009905093646052757,141,,,,,,,,,,
0,,141,235.9851531982422,0.12999752163887024,27844.5,0.33549433946609497,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009902790144147026,142,,,,,,,,,,
0,,142,150.48033142089844,0.1559201180934906,11322.1650390625,0.3848021924495697,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009900487177937496,143,,,,,,,,,,
0,,143,101.23014831542969,0.09845167398452759,5123.771484375,0.25206607580184937,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009898184747299586,144,,,,,,,,,,
0,,144,10.072074890136719,0.2241564393043518,50.723350524902344,0.45842504501342773,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009895882852108745,145,,,,,,,,,,
0,,145,222.27114868164062,0.1345289945602417,24702.228515625,0.30808037519454956,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.00989358149224045,146,,,,,,,,,,
0,,146,170.4864959716797,0.1664026975631714,14532.822265625,0.3576738238334656,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.00989128066757021,147,,,,,,,,,,
0,,147,306.1878356933594,0.12205348163843155,46875.4921875,0.28815537691116333,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009888980377973559,148,,,,,,,,,,
0,,148,108.63202667236328,0.14178088307380676,5900.45849609375,0.36032557487487793,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009886680623326063,149,,,,,,,,,,
0,,149,114.94161987304688,0.08867233991622925,6605.7880859375,0.23579254746437073,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009884381403503313,150,,,,,,,,,,
0,,150,102.27355194091797,0.16448774933815002,5229.939453125,0.35441187024116516,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009882082718380935,151,,,,,,,,,,
0,,151,24.716381072998047,0.19434332847595215,305.44976806640625,0.4163129925727844,980.0,20.0,0.0,0.0,1.0,0.0005000000237487257
,0.009879784567834579,152,,,,,,,,,,
