epoch,lr-Adam/background,lr-Adam/geometry,step,train/grad_norm,train/loss_opaque,train/loss_orient,train/loss_sds,train/loss_sparsity,train/max_step,train/min_step,train_params/lambda_opaque,train_params/lambda_orient,train_params/lambda_sds,train_params/lambda_sparsity
,0.001,0.01,0,,,,,,,,,,,
0,,,0,21.24300765991211,0.14328834414482117,0.016727039590477943,225.63270568847656,0.2343374788761139,980.0,20.0,0.0,10.0,1.0,1.0
,0.001,0.01,1,,,,,,,,,,,
0,,,1,20.452367782592773,0.15174010396003723,0.022415217012166977,209.14968872070312,0.2845921516418457,980.0,20.0,0.0,10.197999954223633,1.0,1.0
,0.001,0.01,2,,,,,,,,,,,
0,,,2,10.824715614318848,0.1441330462694168,0.01716233603656292,58.58723449707031,0.23761296272277832,980.0,20.0,0.0,10.395999908447266,1.0,1.0
,0.001,0.01,3,,,,,,,,,,,
0,,,3,3.69197678565979,0.09265229105949402,0.016701823100447655,6.815346717834473,0.18590649962425232,980.0,20.0,0.0,10.593999862670898,1.0,1.0
,0.001,0.01,4,,,,,,,,,,,
0,,,4,0.6665077209472656,0.11335821449756622,0.01641504466533661,0.22211626172065735,0.20572200417518616,980.0,20.0,0.0,10.791999816894531,1.0,1.0
,0.001,0.01,5,,,,,,,,,,,
0,,,5,24.847339630126953,0.2555690109729767,0.018759120255708694,308.69512939453125,0.35611605644226074,980.0,20.0,0.0,10.989999771118164,1.0,1.0
,0.001,0.01,6,,,,,,,,,,,
0,,,6,3.0486669540405273,0.07818196713924408,0.01688474602997303,4.647185325622559,0.1714334487915039,980.0,20.0,0.0,11.187999725341797,1.0,1.0
,0.001,0.01,7,,,,,,,,,,,
0,,,7,25.444332122802734,0.1853298544883728,0.01689070649445057,323.7070007324219,0.2779044210910797,980.0,20.0,0.0,11.38599967956543,1.0,1.0
,0.001,0.01,8,,,,,,,,,,,
0,,,8,19.213054656982422,0.17469468712806702,0.01711828075349331,184.57073974609375,0.26555636525154114,980.0,20.0,0.0,11.583999633789062,1.0,1.0
,0.001,0.01,9,,,,,,,,,,,
0,,,9,24.135494232177734,0.15871354937553406,0.016568820923566818,291.26104736328125,0.2500746250152588,980.0,20.0,0.0,11.781999588012695,1.0,1.0
,0.001,0.01,10,,,,,,,,,,,
0,,,10,5.734289646148682,0.14692258834838867,0.016598166897892952,16.4410400390625,0.23687942326068878,980.0,20.0,0.0,11.979999542236328,1.0,1.0
