epoch,lr-Adam/background,lr-Adam/geometry,step,train/grad_norm,train/loss_opaque,train/loss_orient,train/loss_sds,train/loss_sparsity,train/max_step,train/min_step,train_params/lambda_opaque,train_params/lambda_orient,train_params/lambda_sds,train_params/lambda_sparsity
,0.001,0.01,0,,,,,,,,,,,
0,,,0,26.172710418701172,0.25498107075691223,0.020543687045574188,342.50537109375,0.37561774253845215,980.0,20.0,0.0,10.0,1.0,1.0
,0.001,0.01,1,,,,,,,,,,,
0,,,1,30.282485961914062,0.2327841818332672,0.017655206844210625,458.51446533203125,0.3289988040924072,980.0,20.0,0.0,10.197999954223633,1.0,1.0
,0.001,0.01,2,,,,,,,,,,,
0,,,2,21.002973556518555,0.1279798150062561,0.016193624585866928,220.56246948242188,0.2197401076555252,980.0,20.0,0.0,10.395999908447266,1.0,1.0
,0.001,0.01,3,,,,,,,,,,,
0,,,3,17.547325134277344,0.11154604703187943,0.01664106361567974,153.95431518554688,0.20544788241386414,980.0,20.0,0.0,10.593999862670898,1.0,1.0
,0.001,0.01,4,,,,,,,,,,,
0,,,4,6.787841796875,0.13301822543144226,0.016405250877141953,23.037399291992188,0.22486571967601776,980.0,20.0,0.0,10.791999816894531,1.0,1.0
,0.001,0.01,5,,,,,,,,,,,
0,,,5,427.6348571777344,0.18267221748828888,0.01845555379986763,91435.78125,0.28627175092697144,980.0,20.0,0.0,10.989999771118164,1.0,1.0
,0.001,0.01,6,,,,,,,,,,,
0,,,6,472.6339111328125,0.18047308921813965,0.02104707434773445,111691.4140625,0.31910866498947144,980.0,20.0,0.0,11.187999725341797,1.0,1.0
,0.001,0.01,7,,,,,,,,,,,
0,,,7,22.54637336730957,0.2534184455871582,0.019955333322286606,254.16949462890625,0.38384589552879333,980.0,20.0,0.0,11.38599967956543,1.0,1.0
,0.001,0.01,8,,,,,,,,,,,
0,,,8,526.514404296875,0.12225451320409775,0.019316526129841805,138608.703125,0.22464829683303833,980.0,20.0,0.0,11.583999633789062,1.0,1.0
,0.001,0.01,9,,,,,,,,,,,
0,,,9,441.0733947753906,0.11011049151420593,0.023828554898500443,97272.859375,0.25569984316825867,980.0,20.0,0.0,11.781999588012695,1.0,1.0
,0.001,0.01,10,,,,,,,,,,,
0,,,10,19.562864303588867,0.12142053246498108,0.016318170353770256,191.35281372070312,0.2128315269947052,980.0,20.0,0.0,11.979999542236328,1.0,1.0
,0.001,0.01,11,,,,,,,,,,,
0,,,11,37.53643035888672,0.18650712072849274,0.017813939601182938,704.4918212890625,0.2852223813533783,980.0,20.0,0.0,12.178000450134277,1.0,1.0
,0.001,0.01,12,,,,,,,,,,,
0,,,12,252.6679229736328,0.11234322190284729,0.01631847210228443,31920.5390625,0.20434989035129547,980.0,20.0,0.0,12.37600040435791,1.0,1.0
,0.001,0.01,13,,,,,,,,,,,
0,,,13,49.940589904785156,0.13882359862327576,0.016482755541801453,1247.03125,0.2316819429397583,980.0,20.0,0.0,12.574000358581543,1.0,1.0
,0.001,0.01,14,,,,,,,,,,,
0,,,14,14.231181144714355,0.1078711599111557,0.016581088304519653,101.26325988769531,0.20112016797065735,980.0,20.0,0.0,12.772000312805176,1.0,1.0
,0.001,0.01,15,,,,,,,,,,,
0,,,15,444.64691162109375,0.19606497883796692,0.017745282500982285,98855.4375,0.2946803569793701,980.0,20.0,0.0,12.970000267028809,1.0,1.0
,0.001,0.01,16,,,,,,,,,,,
0,,,16,11.664731979370117,0.2537374496459961,0.020828284323215485,68.03298950195312,0.3868488669395447,980.0,20.0,0.0,13.168000221252441,1.0,1.0
,0.001,0.01,17,,,,,,,,,,,
0,,,17,43.32035446166992,0.2568204402923584,0.01951998844742775,938.3265380859375,0.36273932456970215,980.0,20.0,0.0,13.366000175476074,1.0,1.0
,0.001,0.01,18,,,,,,,,,,,
0,,,18,47.528892517089844,0.2437332421541214,0.017981044948101044,1129.497802734375,0.33425790071487427,980.0,20.0,0.0,13.564000129699707,1.0,1.0
,0.001,0.01,19,,,,,,,,,,,
0,,,19,49.45856857299805,0.12864957749843597,0.017009548842906952,1223.074951171875,0.22198179364204407,980.0,20.0,0.0,13.76200008392334,1.0,1.0
,0.001,0.01,20,,,,,,,,,,,
0,,,20,87.60104370117188,0.33873286843299866,0.018539318814873695,3836.97119140625,0.4351215362548828,980.0,20.0,0.0,13.960000038146973,1.0,1.0
,0.001,0.01,21,,,,,,,,,,,
0,,,21,22.498512268066406,0.3280101716518402,0.023416796699166298,253.0915069580078,0.5100841522216797,980.0,20.0,0.0,14.157999992370605,1.0,1.0
,0.001,0.01,22,,,,,,,,,,,
0,,,22,705.8775024414062,0.16781002283096313,0.01692567579448223,249131.53125,0.2609609365463257,980.0,20.0,0.0,14.355999946594238,1.0,1.0
,0.001,0.01,23,,,,,,,,,,,
0,,,23,431.7256164550781,0.1696144938468933,0.01952873356640339,93193.5078125,0.2858480215072632,980.0,20.0,0.0,14.553999900817871,1.0,1.0
,0.001,0.01,24,,,,,,,,,,,
0,,,24,8.817773818969727,0.14574429392814636,0.016657298430800438,38.876564025878906,0.23673513531684875,980.0,20.0,0.0,14.751999855041504,1.0,1.0
,0.001,0.01,25,,,,,,,,,,,
0,,,25,33.34949493408203,0.2896036207675934,0.018772048875689507,556.09423828125,0.3950948417186737,980.0,20.0,0.0,14.949999809265137,1.0,1.0
,0.001,0.01,26,,,,,,,,,,,
0,,,26,48.48759078979492,0.13901790976524353,0.01629788801074028,1175.5233154296875,0.2282203733921051,980.0,20.0,0.0,15.14799976348877,1.0,1.0
,0.001,0.01,27,,,,,,,,,,,
0,,,27,296.3080139160156,0.18188749253749847,0.01653069630265236,43899.22265625,0.27130165696144104,980.0,20.0,0.0,15.345999717712402,1.0,1.0
,0.001,0.01,28,,,,,,,,,,,
0,,,28,306.4593200683594,0.32164886593818665,0.02255760319530964,46958.66015625,0.4885549545288086,980.0,20.0,0.0,15.543999671936035,1.0,1.0
,0.001,0.01,29,,,,,,,,,,,
0,,,29,397.142333984375,0.37480658292770386,0.02047513984143734,78861.015625,0.4888708293437958,980.0,20.0,0.0,15.741999626159668,1.0,1.0
,0.001,0.01,30,,,,,,,,,,,
0,,,30,58.979190826416016,0.20847725868225098,0.018115760758519173,1739.2724609375,0.30689340829849243,980.0,20.0,0.0,15.9399995803833,1.0,1.0
,0.001,0.01,31,,,,,,,,,,,
0,,,31,49.32332992553711,0.2973896265029907,0.021411262452602386,1216.3955078125,0.4431310296058655,980.0,20.0,0.0,16.13800048828125,1.0,1.0
,0.001,0.01,32,,,,,,,,,,,
0,,,32,114.32249450683594,0.1498367041349411,0.022035950794816017,6534.81689453125,0.28574419021606445,980.0,20.0,0.0,16.336000442504883,1.0,1.0
,0.001,0.01,33,,,,,,,,,,,
0,,,33,92.27559661865234,0.25203901529312134,0.02098168060183525,4257.392578125,0.3740498423576355,980.0,20.0,0.0,16.534000396728516,1.0,1.0
,0.001,0.01,34,,,,,,,,,,,
